;Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;Price
5940;3857;1;3,0;83,86474445028443;52,26192246645988;1,0;17;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;199819,7261958926
5941;9772;9;3,0;63,288854142189045;44,77885931069496;5,0;7;9,0;1976;0,13012277;B;B;8;1986;0;900,0;0;0;B;196713,11711995155
5942;13973;27;1,0;39,988848824905936;2,835969409034949;1,0;16;19,0;2018;0,211401214;B;B;9;1892;0;900,0;0;1;B;99605,70289535492
5944;15646;46;2,0;63,91139841070199;33,78461322686932;12,0;2;17,0;2004;0,188783766;B;B;31;6137;4;900,0;0;1;B;353882,05059442954
5947;11266;1;1,0;39,952208755031464;2,0256901491941037;1,0;18;17,0;2017;0,007122317;B;B;1;264;0;900,0;0;1;B;139430,54531321992
5948;9072;61;1,0;38,996372709148176;17,472802519717117;6,0;3;12,0;1976;0,300322518;B;B;52;10311;6;900,0;1;9;B;144099,80634327658
5949;9926;149;1,0;42,82158424799124;41,00236021751931;8,0;10;10,0;2002;0,041116354;B;B;53;14892;4;900,0;1;4;B;161577,29986227688
5950;3408;119;2,0;53,26941386015522;32,84567975379126;9,0;7;17,0;2013;0,000995363;B;B;42;7651;1;900,0;1;5;B;113171,39796078992
5951;7645;9;3,0;76,62416096746209;44,940341530007856;9,0;14;22,0;1984;0,136244425;B;B;11;2370;0;900,0;0;1;B;246093,151516405
5952;13438;23;3,0;74,96554589748268;74,62174379829155;0,0;4;3,0;1977;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;263208,54016246786
5954;9823;27;1,0;48,455708072978894;30,928076795745028;0,0;1;0,0;1977;0,011654127;B;B;4;915;0;900,0;0;0;B;114606,93674557973
5956;1595;79;1,0;30,669863640203786;18,04401797853214;5,0;3;5,0;1961;0,16909109;B;B;19;3856;10;900,0;2;5;B;164532,93375025704
5959;12272;58;2,0;59,68976587801492;30,843831703855077;11,0;9;14,0;2004;0,31019913;B;B;11;2748;1;900,0;0;0;B;222609,38467009208
5960;379;48;3,0;79,18187841158729;57,248779113084176;8,0;2;12,0;1984;0,041124634;B;B;46;9515;5;900,0;1;10;B;140197,64841922425
5961;4525;62;1,0;51,65528211893203;18,872133990031106;16,0;16;17,0;2015;0,072157581;B;B;2;629;1;900,0;0;0;A;155113,2209948391
5962;6483;62;3,0;106,76271720994781;52,26192246645988;0,0;4;0,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;232649,0266745176
5964;3603;25;1,0;37,31187087765725;21,556123591172238;8,0;10;17,0;1992;0,069753361;B;B;53;13670;4;900,0;1;11;B;196250,49278948872
5965;14998;25;3,0;66,20978628063007;42,34239223168182;8,0;5;9,0;1976;0,188783766;B;B;31;6137;4;900,0;0;1;B;239787,45958747691
5966;10993;23;1,0;30,90704469754662;31,698953309940578;10,0;5;17,0;2016;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;66630,7407721021
5967;10733;27;1,0;34,25769299671457;14,423436069659767;10,0;7;25,0;2014;0,072157581;B;B;2;629;1;900,0;0;0;A;108396,29737905598
5979;4185;12;3,0;80,07673265846425;47,160436015734064;10,0;20;22,0;1989;0,090799103;B;B;74;19083;2;900,0;5;15;B;327696,7355256577
5980;15861;57;1,0;43,9313680827579;20,633446470484905;10,0;15;24,0;2004;0,090799103;B;B;74;19083;2;900,0;5;15;B;202622,00789582316
5981;3232;9;2,0;52,2043342993097;29,91995342292772;7,0;18;22,0;1978;0,136244425;B;B;11;2370;0;900,0;0;1;B;192046,30530361657
5982;5211;27;1,0;37,35733717016822;37,64410802751718;0,0;10;12,0;1977;0,011654127;B;B;4;915;0;900,0;0;0;B;95911,72676726832
5983;11294;27;2,0;60,83736546353134;57,3064918646571;1,0;16;1,0;2016;0,072157581;B;B;2;629;1;900,0;0;0;A;175005,38000294307
5984;3575;27;2,0;65,62092574312635;1,819045939663632;0,0;9;0,0;2015;0,072157581;B;B;2;629;1;900,0;0;0;A;211345,63046856265
5989;10058;1;1,0;39,54008549014164;30,928076795745028;1,0;14;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;142273,8988449367
5991;353;36;1,0;38,48766333967215;19,489673919073752;10,0;11;22,0;2012;0,08761909;B;B;8;1497;5;900,0;1;0;B;256576,01998125945
5992;3600;27;3,0;82,58822270648444;52,26192246645988;1,0;17;1,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;237805,42370112336
5995;5150;23;2,0;50,597243820953906;48,22267726468941;1,0;9;9,0;2017;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;109677,94124294666
5996;11639;28;3,0;51,6607059783771;36,86439809748655;6,0;6;9,0;1971;0,000995363;B;B;42;7651;1;900,0;1;5;B;204362,6145266685
5997;16287;10;1,0;36,308724817090095;18,934986616499888;6,0;5;9,0;1972;0,089039719;B;B;33;7976;5;900,0;0;11;B;185704,76669356032
6000;9145;1;2,0;65,08308224865357;63,80802419379653;1,0;22;22,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;212137,68557493767
6001;11162;88;1,0;29,415989887335463;17,882256845297555;6,0;8;9,0;1976;0,127375905;B;B;43;8429;3;900,0;3;9;B;143682,03447952564
6003;2757;27;2,0;59,512141450090844;54,64574106551241;0,0;2;12,0;1977;0,011654127;B;B;4;915;0;900,0;0;0;B;138739,45633283522
6004;9153;1;2,0;63,801355678188365;61,68484545072285;1,0;12;20,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;216798,46001132915
6007;9358;25;3,0;62,3551147268073;40,61214585518633;7,0;3;5,0;1983;0,069753361;B;B;53;13670;4;900,0;1;11;B;64298,21633678255
6010;3703;62;2,0;73,73045507009333;39,85589050329737;1,0;9;20,0;2014;0,072157581;B;B;2;629;1;900,0;0;0;A;185861,9447496841
6011;981;23;2,0;64,42627662481586;61,358680446356686;1,0;19;25,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;175836,38525932154
6012;10825;1;2,0;62,68305528810115;54,64574106551241;0,0;3;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;163599,46032624374
6013;1640;28;1,0;44,16328320143844;21,20119022569524;10,0;16;23,0;2008;0,333891544;B;B;30;6564;1;900,0;0;0;B;223150,0755529454
6014;5866;138;3,0;57,386185950680655;44,97891165542047;5,0;9;9,0;1968;0,195781053;B;B;23;5212;6;900,0;3;2;B;333178,7187445945
6017;8840;74;2,0;81,41493623941443;54,64574106551241;1,0;19;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;242733,47847146558
6020;15286;129;2,0;52,295748466475274;27,71614902281858;10,0;1;16,0;1983;0,460556389;B;B;20;4386;14;900,0;1;5;B;274828,72553545807
6021;12591;18;1,0;42,579767337214435;22,39205341429976;8,0;14;17,0;1999;0,0;B;B;30;5562;0;900,0;0;5;A;171047,2739623402
6024;6128;92;2,0;56,08460095096639;34,38052385681375;8,0;6;14,0;1999;0,460556389;B;B;20;4386;14;900,0;1;5;B;90471,54091766098
6025;15018;21;1,0;59,719344684281005;22,393865484070655;12,0;14;14,0;2000;0,034331497;B;B;25;5487;3;900,0;0;4;B;256062,64382120428
6026;397;48;1,0;39,90759311073647;30,928076795745028;10,0;4;12,0;1977;0,041124634;B;B;46;9515;5;900,0;1;10;B;229502,29060178646
6027;15099;27;3,0;57,114308174211594;52,26192246645988;0,0;18;0,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;195037,52731704837
6029;7253;1;1,0;43,60133006953904;40,78980636476457;0,0;17;22,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;149871,1840349065
6033;3042;69;2,0;53,97642372599564;32,4815565725142;9,0;7;17,0;2001;0,000991363;B;B;33;6783;3;900,0;1;9;B;397738,9297305531
6036;12666;34;2,0;60,603363352485104;2,4008320898504607;58,0;14;22,0;1977;0,069753361;B;B;53;13670;4;900,0;1;11;B;261733,4721055049
6037;14739;1;1,0;42,743718535043065;30,928076795745028;1,0;13;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;148337,88841130995
6038;12321;33;2,0;44,4172364098396;54,64574106551241;0,0;7;5,0;1977;0,236108458;B;B;16;3893;27;900,0;3;10;B;240274,79503573853
6040;14272;62;3,0;84,007724437619;52,26192246645988;0,0;9;0,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;213676,44234938046
6044;9246;1;2,0;65,09341122737688;54,64574106551241;1,0;7;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;226631,87720256762
6046;9431;67;1,0;40,31812894221348;20,503844918219787;9,0;16;16,0;1982;0,100455735;B;B;43;7227;0;900,0;1;6;A;157002,04917876632
6047;10229;1;1,0;45,64285761709793;2,07208797461611;1,0;16;24,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;157681,0263893766
6048;6460;89;3,0;60,150640091377106;43,177860526861814;5,0;7;5,0;1968;0,014423114;B;B;19;3806;4;900,0;0;3;B;238085,01782985052
6050;5147;79;2,0;54,29521048242785;34,02290649409673;9,0;6;17,0;2013;0,16909109;B;B;19;3856;10;900,0;2;5;B;206900,9888558111
6051;8784;67;1,0;31,333861290755372;15,753969348655579;7,0;3;9,0;1976;0,0077202819999999985;B;B;38;4788;2;900,0;0;4;B;159174,12062146806
6053;1014;11;2,0;48,913174332212755;33,72045035573835;6,0;7;9,0;1973;0,00016967599999999998;B;B;36;5992;0;900,0;1;1;B;208100,86586473038
6055;15132;96;2,0;55,111052373559616;34,926756718519485;9,0;11;16,0;2001;0,041116354;B;B;53;14892;4;900,0;1;4;B;238400,86171132734
6056;15774;27;1,0;48,73107692997458;44,17162578482542;7,0;8;10,0;2016;0,017647053;B;B;2;469;0;900,0;0;0;B;140235,56941578368
6057;10832;1;3,0;86,54007564448513;52,26192246645988;1,0;4;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;250861,96684488977
6058;2469;96;3,0;72,24216654239996;48,30849696198955;10,0;4;14,0;2001;0,041116354;B;B;53;14892;4;900,0;1;4;B;296934,76602467784
6060;5938;25;2,0;62,12529405690521;57,70914937562125;0,0;4;25,0;2017;0,069753361;B;B;53;13670;4;900,0;1;11;B;259361,6620324736
6062;128;15;3,0;58,48641545523364;38,85242986123597;6,0;2;5,0;1969;0,158249043;B;B;21;5731;0;900,0;1;0;B;176869,36985439438
6065;7531;13;4,0;68,13622605635176;49,825873761567145;6,0;3;9,0;1979;0,090799103;B;B;74;19083;2;900,0;5;15;B;227687,33575296734
6066;360;27;2,0;43,97854267911668;27,899763833114942;5,0;5;5,0;1968;0,041116354;B;B;53;14892;4;900,0;1;4;B;128489,38920739366
6068;4189;93;3,0;62,57710231273318;45,21565889043464;6,0;1;12,0;1975;0,521867054;B;B;25;6149;0;900,0;0;0;B;186861,1816624175
6070;570;27;1,0;44,77388066516801;20,561392532821092;10,0;13;17,0;2009;0,07542368;B;B;11;3097;0;900,0;0;0;B;150983,09809813162
6072;5283;1;2,0;62,678971596421825;54,64574106551241;1,0;3;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;189161,70888368692
6074;247;23;3,0;68,06647432931706;67,98241139978391;10,0;9;10,0;2014;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;128332,76824973804
6075;14197;62;2,0;63,80492847128329;54,64574106551241;10,0;10;1,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;198577,2280679007
6076;1614;98;2,0;54,739030393130534;30,1940288420777;9,0;16;17,0;2005;0,195781053;B;B;23;5212;6;900,0;3;2;B;330026,8901313985
6077;2686;23;3,0;102,44523108880439;104,35933064062807;1,0;4;25,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;215703,44749782482
6085;16489;1;2,0;66,08495823175039;54,64574106551241;1,0;11;22,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;209030,71698766886
6086;14174;27;3,0;86,8408447365597;77,0415657045568;8,0;6;12,0;2015;0,211401214;B;B;9;1892;0;900,0;0;1;B;205143,56852728548
6088;6146;62;3,0;102,958626819392;101,98158224821267;1,0;6;6,0;2017;0,072157581;B;B;2;629;1;900,0;0;0;A;223222,82925009693
6089;818;87;3,0;63,166950894805886;39,003715054612215;8,0;3;9,0;1979;0,100455735;B;B;43;7227;0;900,0;1;6;A;249114,53752528995
6090;8382;1;2,0;64,85406154586566;54,64574106551241;1,0;21;1,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;153055,83501594837
6093;1025;61;4,0;80,21790838421408;53,80408689361857;8,0;3;12,0;1981;0,300322518;B;B;52;10311;6;900,0;1;9;B;317703,19677208306
6094;9021;23;1,0;103,7441704654442;105,33839518269023;1,0;26;25,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;223249,3314996989
6098;12455;27;2,0;61,57245890342679;54,64574106551241;0,0;8;19,0;1977;0,211401214;B;B;9;1892;0;900,0;0;1;B;136045,77520001933
6103;12757;57;3,0;78,57365675930208;47,2977923142189;10,0;19;22,0;2000;0,090799103;B;B;74;19083;2;900,0;5;15;B;350921,83441516163
6105;2585;1;3,0;87,03013929983257;45,20660868612611;12,0;19;17,0;2013;0,007122317;B;B;1;264;0;900,0;0;1;B;109365,33725025768
6106;14688;23;1,0;45,38520573190043;41,74982996764373;1,0;6;1,0;2014;0,014072961;B;B;2;475;0;900,0;0;0;B;87303,4405873685
6113;3514;1;1,0;47,235030474188406;30,928076795745028;1,0;22;20,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;194141,4081864444
6115;490;23;1,0;41,1052267499813;22,521320523944176;7,0;17;17,0;2015;0,075778755;B;B;6;1437;3;900,0;0;2;B;109064,57443233539
6116;7216;12;1,0;42,98435885936496;23,15195156646791;8,0;17;17,0;1993;0,090799103;B;B;74;19083;2;900,0;5;15;B;200293,0147610172
6118;8028;25;2,0;54,029235465125815;36,98769580743864;9,0;4;12,0;1998;0,069753361;B;B;53;13670;4;900,0;1;11;B;208913,54917173935
6121;3832;34;3,0;75,41479301281984;44,047902307458536;10,0;16;17,0;2004;0,069753361;B;B;53;13670;4;900,0;1;11;B;118364,91331804467
6124;11943;27;2,0;72,01472012923037;54,64574106551241;1,0;3;10,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;221732,0394716296
6129;708;31;2,0;63,575287032086074;39,49205331379192;9,0;7;8,0;1959;0,0;B;B;23;3684;2;900,0;0;4;B;359923,8553171345
6133;3663;9;2,0;42,671156196193024;29,80961147183172;6,0;9;16,0;1969;0,31019913;B;B;11;2748;1;900,0;0;0;B;152757,84050185673
6141;3110;119;2,0;49,828485015601814;30,081367934704627;5,0;4;5,0;1963;0,000995363;B;B;42;7651;1;900,0;1;5;B;183788,39232560253
6143;10723;93;3,0;53,834233072485276;33,791410897575176;6,0;7;9,0;1976;0,521867054;B;B;25;6149;0;900,0;0;0;B;184756,19405670132
6144;14179;45;1,0;42,745305741523715;30,928076795745028;0,0;17;0,0;1977;0,195781053;B;B;23;5212;6;900,0;3;2;B;222673,2936865696
6145;4458;27;1,0;65,32210488891639;37,22417863258943;1,0;2;1,0;2017;0,01405792;B;B;1;290;0;900,0;0;0;B;116069,93882606426
6146;7050;187;1,0;37,763893675678;21,14433695604412;6,0;5;10,0;2000;0,041116354;B;B;53;14892;4;900,0;1;4;B;120639,82773968285
6147;15404;35;4,0;101,39229770041679;66,60004669642153;10,0;17;22,0;1998;0,089039719;B;B;33;7976;5;900,0;0;11;B;559215,4460053578
6148;8247;62;1,0;50,97599764584047;30,928076795745028;1,0;12;1,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;140699,5243820651
6149;3159;88;0,0;38,6971170089138;19,345131146564977;9,0;9;16,0;1982;0,127375905;B;B;43;8429;3;900,0;3;9;B;158998,11064600685
6151;11202;25;3,0;82,37096227976134;52,26192246645988;1,0;5;22,0;1977;0,069753361;B;B;53;13670;4;900,0;1;11;B;337543,4232703425
6152;6415;22;1,0;33,18462800526186;22,377444120923325;5,0;6;9,0;1966;0,000995363;B;B;42;7651;1;900,0;1;5;B;152657,13100256716
6153;4203;96;3,0;83,77867670594716;51,66060525260462;10,0;2;10,0;2003;0,041116354;B;B;53;14892;4;900,0;1;4;B;324232,9517530501
6161;9194;27;1,0;51,018287636075705;22,37099148885693;0,0;4;0,0;2016;0,017647053;B;B;2;469;0;900,0;0;0;B;141057,59506426446
6162;8251;57;2,0;53,11507015903123;31,40773610937358;9,0;3;12,0;2001;0,090799103;B;B;74;19083;2;900,0;5;15;B;236226,13664765807
6163;9065;169;1,0;43,11885656903811;22,918164569680762;8,0;6;12,0;1980;0,300322518;B;B;52;10311;6;900,0;1;9;B;194259,487625674
6164;8283;94;1,0;36,72780762702715;21,28488734315573;5,0;10;9,0;1978;0,282797669;B;B;33;8667;2;900,0;0;6;B;148081,27292156755
6167;5292;1;2,0;77,59556550650302;54,64574106551241;1,0;9;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;264415,72951811267
6168;7934;42;1,0;41,983314326091694;22,471687045645552;7,0;7;12,0;2007;0,158249043;B;B;21;5731;0;900,0;1;0;B;168631,10278835552
6169;2624;25;3,0;93,29469849685779;52,26192246645988;1,0;15;24,0;1977;0,069753361;B;B;53;13670;4;900,0;1;11;B;367691,91317904455
6171;14695;91;1,0;33,104130331576535;21,646846696026806;5,0;3;5,0;1962;0,333891544;B;B;30;6564;1;900,0;0;0;B;148274,09810518302
6176;4484;138;1,0;39,18535341312665;21,568960718546347;7,0;2;17,0;2002;0,195781053;B;B;23;5212;6;900,0;3;2;B;218867,784146142
6177;11707;41;1,0;42,90980002794448;20,923332433191646;9,0;14;16,0;1980;0,175054867;B;B;36;10055;3;900,0;1;0;B;198133,70220448804
6180;12979;1;2,0;48,95202256724248;29,49181059520391;5,0;1;9,0;1970;0,007122317;B;B;1;264;0;900,0;0;1;B;212548,96385462352
6183;1762;78;3,0;59,00147724443357;38,765730389570216;5,0;9;9,0;1981;0,219006007;B;B;28;6746;3;900,0;1;4;B;215406,13544061696
6186;12366;27;1,0;40,08155045800977;23,298211162237674;1,0;12;12,0;2014;0,011654127;B;B;4;915;0;900,0;0;0;B;97399,20451066137
6190;13700;27;2,0;62,90384355845713;33,05271571782328;11,0;12;14,0;2013;0,017647053;B;B;2;469;0;900,0;0;0;B;158805,67730345894
6192;13514;88;4,0;99,3030703368525;65,01041317096336;10,0;3;22,0;2010;0,127375905;B;B;43;8429;3;900,0;3;9;B;484454,2663294457
6194;5657;23;3,0;73,17745452281225;47,56881029448771;8,0;3;5,0;1979;0,014072961;B;B;2;475;0;900,0;0;0;B;155760,41968882288
6195;5768;23;2,0;63,70720754219961;54,64574106551241;1,0;17;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;149933,76005851163
6198;749;1;3,0;78,34537749095995;52,26192246645988;1,0;2;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;215087,78636217152
6199;12943;48;1,0;42,28888628413217;30,928076795745028;1,0;19;1,0;1977;0,041124634;B;B;46;9515;5;900,0;1;10;B;198981,1461347406
6207;4092;64;3,0;52,91509371482051;33,370759634156144;6,0;3;9,0;1973;0,002211665;B;B;39;7614;3;900,0;1;5;A;237073,06225463477
6210;13813;62;2,0;72,29574914324739;54,64574106551241;1,0;12;1,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;158711,0290697831
6212;10382;67;3,0;80,34159259925882;50,080550686071106;8,0;6;14,0;1987;0,0077202819999999985;B;B;38;4788;2;900,0;0;4;B;373486,007136628
6215;8671;47;2,0;47,28056565441123;34,22607337958797;6,0;13;12,0;1976;0,101872465;B;B;23;4583;3;900,0;3;3;B;202497,09992156128
6217;13558;41;2,0;46,65289775981865;29,471627438197004;6,0;9;5,0;1971;0,175054867;B;B;36;10055;3;900,0;1;0;B;233112,81526415565
6218;13561;87;1,0;37,59793091234166;18,417423629181997;8,0;19;17,0;1990;0,100455735;B;B;43;7227;0;900,0;1;6;A;165223,4851861602
6221;15876;42;2,0;56,079769290044595;54,34714602422993;9,0;8;12,0;2007;0,158249043;B;B;21;5731;0;900,0;1;0;B;217211,2154422195
6224;6392;27;3,0;49,02974651193822;76,8575882016246;0,0;17;25,0;2016;0,072157581;B;B;2;629;1;900,0;0;0;A;138397,35712228325
6226;2744;64;2,0;46,80831940141033;31,30580909512021;6,0;5;9,0;1972;0,002211665;B;B;39;7614;3;900,0;1;5;A;231222,94289859803
6227;12021;1;3,0;79,75135451634962;80,10194484207379;1,0;14;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;244566,5754926657
6231;1752;18;3,0;74,9449272198828;47,55875767501648;9,0;6;17,0;1996;0,0;B;B;30;5562;0;900,0;0;5;A;321728,14844317053
6234;3557;62;1,0;38,44728490097923;30,928076795745028;10,0;10;14,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;113780,70279076535
6235;8328;23;1,0;39,409500840703814;30,928076795745028;1,0;5;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;103396,86659202416
6237;15034;34;1,0;45,03622414659903;40,48115255181728;0,0;5;17,0;2014;0,069753361;B;B;53;13670;4;900,0;1;11;B;156998,07730957898
6238;7908;2;1,0;40,62363986204389;21,439220752420407;7,0;2;5,0;1960;0,0;B;B;33;7425;1;900,0;2;5;B;198351,87497277113
6239;14891;70;2,0;54,00444299491119;34,15984204321288;8,0;3;14,0;1995;0,002211665;B;B;39;7614;3;900,0;1;5;A;277111,5564918916
6240;4966;96;3,0;78,44567515127773;47,14675701213582;75,0;9;12,0;1977;0,041116354;B;B;53;14892;4;900,0;1;4;B;290354,4840703985
6241;698;27;2,0;71,13968270467208;54,64574106551241;1,0;12;17,0;1977;0,211401214;B;B;9;1892;0;900,0;0;1;B;154882,21233359046
6242;12871;10;3,0;76,77542504532225;47,137978373497646;9,0;12;17,0;1988;0,089039719;B;B;33;7976;5;900,0;0;11;B;394360,1821027803
6243;16703;23;1,0;39,55932550547335;30,928076795745028;1,0;6;12,0;1977;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;83407,97549058276
6244;11734;1;1,0;47,087099283316356;30,928076795745028;0,0;10;24,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;159082,2430778292
6245;1516;23;1,0;43,34810250080229;30,928076795745028;1,0;6;25,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;113780,46810345266
6246;5920;45;1,0;30,52794586289967;17,349532945453998;5,0;5;9,0;1972;0,195781053;B;B;23;5212;6;900,0;3;2;B;167301,2071609595
6247;983;91;3,0;60,27697249966993;43,89435714072288;5,0;5;9,0;1968;0,333891544;B;B;30;6564;1;900,0;0;0;B;144949,07627951296
6250;5557;48;3,0;76,865128619391;49,27870724370244;10,0;16;16,0;1984;0,041124634;B;B;46;9515;5;900,0;1;10;B;367507,5437865518
6252;3702;21;2,0;48,81219465072488;34,67977899430989;5,0;5;5,0;1963;0,034331497;B;B;25;5487;3;900,0;0;4;B;181530,4590305597
6254;14097;45;2,0;61,85233226717358;54,64574106551241;1,0;7;1,0;1977;0,195781053;B;B;23;5212;6;900,0;3;2;B;329708,6689775411
6256;16436;148;3,0;107,69830160191285;62,38004647810382;11,0;11;20,0;2014;0,195781053;B;B;23;5212;6;900,0;3;2;B;441724,0685067887
6259;9548;21;3,0;79,31568452079354;47,77643154449835;12,0;6;14,0;2009;0,034331497;B;B;25;5487;3;900,0;0;4;B;198640,03342412075
6262;13334;61;1,0;40,15353905972074;21,566215537485856;8,0;9;16,0;1980;0,300322518;B;B;52;10311;6;900,0;1;9;B;181918,22395966784
6263;7430;23;1,0;44,54515308235976;30,928076795745028;1,0;5;25,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;115889,560863203
6264;8939;23;2,0;66,52716577280003;35,47107579715307;12,0;11;17,0;2008;0,075778755;B;B;6;1437;3;900,0;0;2;B;105662,64861110623
6266;4194;1;2,0;54,84261322257914;54,64574106551241;1,0;14;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;179345,42352229703
6267;5633;27;3,0;87,63999802259974;52,26192246645988;1,0;3;1,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;267402,2160372991
6268;1368;74;1,0;53,59101459865025;52,379947158838796;0,0;9;9,0;2016;0,075778755;B;B;6;1437;3;900,0;0;2;B;165143,58682632286
6270;2594;45;1,0;56,42111348136074;54,12924784523963;1,0;24;22,0;2016;0,195781053;B;B;23;5212;6;900,0;3;2;B;293852,8038563964
6273;1396;94;2,0;60,001539292392906;57,45682378460063;1,0;8;20,0;2015;0,282797669;B;B;33;8667;2;900,0;0;6;B;283319,77430112736
6276;15140;13;3,0;76,53076490874109;47,46023881670378;10,0;7;16,0;2003;0,090799103;B;B;74;19083;2;900,0;5;15;B;343084,43424429785
6278;9580;46;2,0;46,838421808732186;29,974057069706006;5,0;5;5,0;1964;0,188783766;B;B;31;6137;4;900,0;0;1;B;215869,3426289472
6280;15879;13;2,0;53,73980517687184;34,91988924524305;8,0;17;17,0;2000;0,090799103;B;B;74;19083;2;900,0;5;15;B;250090,48719836603
6284;122;23;1,0;43,98698369610448;30,928076795745028;1,0;3;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;102866,52140420604
6286;3225;27;3,0;95,7379768824551;58,08525928539069;15,0;4;3,0;2014;0,07542368;B;B;11;3097;0;900,0;0;0;B;201984,65872881294
6288;2955;78;1,0;34,961722319038365;23,49058110847898;6,0;5;9,0;1971;0,219006007;B;B;28;6746;3;900,0;1;4;B;158704,7479154623
6293;8787;154;2,0;39,21986475699232;22,803626824925264;7,0;7;12,0;1970;0,460556389;B;B;20;4386;14;900,0;1;5;B;234421,45460149023
6298;7293;10;2,0;47,62292193811904;28,454947921115387;6,0;6;9,0;1976;0,282797669;B;B;33;8667;2;900,0;0;6;B;189796,27954852296
6299;2835;74;1,0;34,10583192327249;30,928076795745028;0,0;3;0,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;129203,96538579233
6302;5852;29;1,0;32,246402156129854;20,636096716895327;5,0;2;5,0;1963;0,069660344;B;B;31;6119;4;900,0;1;2;B;135004,81067016572
6305;6817;61;2,0;57,372631579088576;32,04764945084581;9,0;17;22,0;2011;0,300322518;B;B;52;10311;6;900,0;1;9;B;298652,2309396469
6306;12767;8;2,0;47,88941591424847;29,316855739973878;6,0;4;9,0;1981;0,219006007;B;B;28;6746;3;900,0;1;4;B;197755,24994448366
6307;2390;27;2,0;72,67482879629536;54,64574106551241;1,0;12;17,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;170905,77195569486
6310;14759;27;1,0;40,83554155731323;39,32271536285121;1,0;15;19,0;2016;0,211401214;B;B;9;1892;0;900,0;0;1;B;91692,86137836649
6311;2660;27;3,0;86,11997464345457;54,08462955075385;11,0;4;9,0;2014;0,051815435;B;B;5;1227;0;900,0;0;0;B;163969,98469911132
6312;11401;1;2,0;65,71636194017803;54,64574106551241;1,0;6;22,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;205012,26525660566
6313;7309;46;1,0;42,93598121018381;20,399736263093466;8,0;11;12,0;1977;0,188783766;B;B;31;6137;4;900,0;0;1;B;183494,3990425933
6314;5087;1;1,0;40,97815805928284;40,0214259317692;1,0;10;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;146735,67173983165
6316;11177;67;1,0;42,1952765265636;23,42539942874145;8,0;8;17,0;1987;0,100455735;B;B;43;7227;0;900,0;1;6;A;184999,7251524524
6317;14777;35;2,0;49,98628083671446;29,976601426316567;6,0;9;9,0;1970;0,089039719;B;B;33;7976;5;900,0;0;11;B;212745,17480758688
