DistrictId,Rooms,Square,KitchenSquare,Floor,HouseFloor,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Price
101,1,31.21761030843696,5,5,5,0.225824954,41,6558,7,3,2,1,0,0,1,0,1,128577.9406088613
62,3,87.45497100553354,10,4,12,0.072157581,2,629,1,0,0,0,1,0,1,1,0,245362.55139342
23,2,61.79611250745186,1,8,25,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,151544.9430710068
22,2,42.12392767956424,5,2,5,0.000995363,42,7651,1,1,5,0,1,0,1,0,1,170876.6462116925
63,1,127.65123727019704,1,8,17,0.23861713,26,3889,6,3,6,0,1,0,1,0,1,594565.2997696798
90,1,49.327911801667106,12,15,23,0.246031548,22,3151,4,3,3,0,1,1,0,0,1,245768.0962024291
139,3,54.047265915752725,6,2,9,0.122090347,29,6566,7,4,0,0,1,0,1,0,1,204632.63974712254
99,1,40.55702344662989,9,5,16,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,178332.82630038325
6,1,52.815340051943906,1,5,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,156526.50587498222
1,2,52.71219525543546,1,17,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,179416.23204077856
147,2,41.525813749698436,6,5,14,0.319809354,25,4756,16,5,8,0,1,0,1,0,1,208333.69385638068
8,2,59.809116876579644,10,15,17,0.458174486,26,4439,1,1,5,0,1,1,0,0,1,230562.29816913762
27,1,38.07768488276081,9,7,12,0.07542368,11,3097,0,0,0,0,1,0,1,0,1,122350.37713389534
27,1,37.34050780705346,10,8,17,0.211401214,9,1892,0,0,1,0,1,0,1,0,1,108540.77296972286
1,2,60.27741132964947,1,25,24,0.007122317,1,264,0,0,1,0,1,0,1,0,1,157086.43860460885
1,3,79.26676020871994,10,16,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,233890.8548189363
128,2,69.65246025379267,10,2,17,0.0,27,4798,0,2,8,0,1,0,1,0,1,354499.5466197492
6,1,38.38558369992457,1,3,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,121189.93206048464
5,1,35.55006466028732,7,2,14,0.150817539,16,3433,4,4,5,0,1,0,1,0,1,196094.77599743105
109,3,77.0849981704616,10,8,17,0.0,25,5027,4,1,1,0,1,0,1,0,1,578599.0345103629
24,3,127.14114296193964,1,3,1,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,611250.9120341169
72,2,44.48961604577387,5,14,14,0.210473241,11,2398,2,3,0,0,1,0,1,0,1,197781.39701284104
127,2,53.16969532546046,11,11,16,0.486245621,13,2514,19,0,6,0,1,0,1,0,1,245847.98100605945
57,2,61.97995201755483,10,3,17,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,248095.79059810823
122,3,77.8848704874151,10,4,12,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,370546.341078783
61,1,38.592273562070645,6,5,9,0.300322518,52,10311,6,1,9,0,1,0,1,0,1,172546.86190759827
6,1,50.621206505206395,1,14,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,153550.03279950802
77,4,64.24565769991887,5,6,9,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,275056.5307995484
29,2,43.55448021666009,5,4,5,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,168936.23698638089
25,3,82.8161969811467,0,19,0,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,317960.3445503854
6,1,38.77000948849199,7,17,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,111490.44272644537
57,1,40.71588673312449,10,17,24,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,182055.79230104
42,2,52.56958274860772,9,17,17,0.158249043,21,5731,0,1,0,0,1,0,1,0,1,234342.9572090477
6,2,66.56369251780075,13,11,25,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,187397.03575587992
53,2,37.49816196533606,7,3,9,0.313924552,22,4625,11,2,10,0,1,0,1,0,1,190663.0849069398
23,1,40.30014206702012,1,16,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,112243.0784346032
56,3,77.52566947297314,10,12,17,0.0,23,5067,4,2,6,0,1,0,1,0,1,510424.28064500116
91,2,45.41158989932507,5,6,5,0.000995363,42,7651,1,1,5,0,1,0,1,0,1,169275.38441957993
62,2,57.71765864357204,0,10,0,0.072157581,2,629,1,0,0,0,1,0,1,1,0,176072.61997134818
61,1,45.177745864291744,8,14,14,0.232205084,24,4860,1,0,3,0,1,0,1,0,1,120832.3690828274
6,1,38.11818907521872,1,15,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,121198.18223218837
22,1,87.48562721274912,0,16,0,0.118537385,30,6207,1,1,0,0,1,0,1,0,1,361744.2695470042
84,3,63.72823655447478,6,9,9,0.14966637300000002,22,4789,2,4,1,0,1,0,1,0,1,291058.0808994419
1,2,67.60045466783576,1,5,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,231354.9064873435
139,2,38.2459164046927,5,3,12,0.122090347,29,6566,7,4,0,0,1,0,1,0,1,170332.88304256395
83,1,36.63407635981695,6,6,9,0.100455735,43,7227,0,1,6,0,1,0,1,1,0,164876.85248716184
45,2,62.61790710295973,10,22,25,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,378714.1593332233
21,2,46.43603028325239,5,4,5,0.034331497,25,5487,3,0,4,0,1,0,1,0,1,179636.71490481554
71,1,43.60475254774542,8,12,12,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,199321.4579167164
0,1,17.49854229205015,0,7,5,0.319809354,25,4756,16,5,8,0,1,0,1,0,1,88871.75022974373
3,2,55.63402897886141,8,15,14,0.265088676,37,5288,0,3,2,0,1,0,1,0,1,251121.66679619087
161,1,34.41694304086341,5,3,5,0.014423114,19,3806,4,0,3,0,1,0,1,0,1,156006.81873484305
76,3,120.5393575678862,11,6,14,0.0,7,1660,39,1,5,0,1,0,1,0,1,416188.70189209795
51,2,53.13597275471596,9,11,12,0.015016892,17,3079,59,0,8,0,1,0,1,0,1,280746.25984769897
48,2,53.78915958597465,8,11,12,0.041124634,46,9515,5,1,10,0,1,0,1,0,1,328899.983912662
3,1,29.25176900073683,6,9,12,0.050900058,43,10621,1,2,3,0,1,0,1,0,1,144673.3130030265
59,2,59.83871880191226,1,24,25,0.309479124,35,7715,4,0,6,0,1,0,1,0,1,320070.4852376253
6,1,38.02584973042466,7,3,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,149875.04757507233
30,3,80.489751886959,10,4,14,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,233331.07731853548
27,2,62.90384355845713,11,12,14,0.017647053,2,469,0,0,0,0,1,0,1,0,1,158805.67730345894
5,3,62.655535403016025,5,10,9,0.150817539,16,3433,4,4,5,0,1,0,1,0,1,231577.937127788
42,1,38.07169235162335,73,9,10,0.158249043,21,5731,0,1,0,0,1,0,1,0,1,160488.03316458382
30,2,62.74278569759168,1,18,17,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,177914.7157883562
24,2,51.95462339392254,0,13,0,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,296550.5646429657
156,2,38.255143459581866,7,3,9,0.306977489,27,5148,14,5,7,0,1,0,1,0,1,165218.95837057635
30,1,39.299625668952544,1,19,25,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,125253.07224889498
99,1,36.731548191107386,9,4,12,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,170349.4192888508
91,2,41.8811388361301,7,6,9,0.000995363,42,7651,1,1,5,0,1,0,1,0,1,62483.977997905546
1,2,43.71254915524957,5,4,5,0.036270089,6,1318,1,1,1,0,1,0,1,0,1,144182.15937568367
23,3,77.70831986853065,1,8,25,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,190419.23931573363
48,1,44.680485247427626,1,18,1,0.041124634,46,9515,5,1,10,0,1,0,1,0,1,249076.68261776923
87,3,64.59055945169311,8,5,9,0.100455735,43,7227,0,1,6,0,1,0,1,1,0,232679.97387587378
164,1,35.558981118940096,9,3,12,0.486245621,13,2514,19,0,6,0,1,0,1,0,1,127119.13657774848
30,2,71.43274395721917,1,7,17,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,162922.34754349364
9,1,41.96379453107761,1,11,1,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,137527.48705925228
1,2,67.51052594220155,1,10,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,185996.664227237
27,1,47.557691263772924,1,16,1,0.017647053,2,469,0,0,0,0,1,0,1,0,1,130190.64357920545
27,3,47.82132103363831,1,10,25,0.072157581,2,629,1,0,0,0,1,0,1,1,0,143244.41530669745
47,1,40.17893470133241,9,5,24,0.197367951,8,2423,1,0,1,0,1,0,1,0,1,172310.53826314988
105,1,35.807067591940765,5,7,9,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,186211.57829377786
26,2,40.69102496933982,6,3,14,0.0,36,6714,2,0,2,0,1,0,1,0,1,190562.28884201925
103,3,58.8847208961881,5,9,9,0.0006991189999999999,14,3369,24,0,3,0,1,0,1,0,1,295253.3094791021
94,2,46.0752181245348,6,11,9,0.282797669,33,8667,2,0,6,0,1,0,1,0,1,184769.80291188826
23,1,42.85616647795245,1,13,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,131936.5835183961
67,1,36.442378662490654,6,11,9,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1,172680.5302247642
1,2,94.35176716568024,0,13,0,0.007122317,1,264,0,0,1,0,1,0,1,0,1,277378.3576030302
163,3,71.97240857078397,7,9,12,0.007658515,35,7077,56,3,19,0,1,0,1,0,1,415613.5584305778
57,2,55.208491859388154,9,11,17,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,277415.99303267826
124,2,40.52302195637024,5,6,9,0.16909109,19,3856,10,2,5,0,1,0,1,0,1,242225.7311800207
6,1,42.167649742279345,1,5,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,160709.9137822839
95,2,47.65415484776525,6,6,5,0.341071945,27,5664,48,3,11,0,1,0,1,0,1,342575.5542264681
52,1,37.765885202269324,6,8,17,0.371148999,34,7065,1,2,5,0,1,0,1,0,1,114105.89636844255
9,2,42.03947590258968,5,12,12,0.31019913,11,2748,1,0,0,0,1,0,1,0,1,154310.6138192048
96,3,85.93617060557894,10,14,16,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,298013.4261601991
39,2,47.010009741606616,6,4,9,0.428825818,25,5011,8,0,2,0,1,0,1,0,1,200924.15459167366
109,1,40.117363791934814,10,5,22,0.0,25,5027,4,1,1,0,1,0,1,0,1,239038.59002294773
0,1,46.55099955842744,10,11,17,0.006076152,30,5285,0,6,6,0,1,0,1,0,1,125584.95838677615
41,1,36.12493727877678,9,10,12,0.175054867,36,10055,3,1,0,0,1,0,1,0,1,176808.83723849274
23,2,61.24533732469979,1,15,17,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,153624.44229751136
88,2,56.677003325549364,8,9,12,0.127375905,43,8429,3,3,9,0,1,0,1,0,1,218381.06704232318
42,1,39.115943730857,7,8,17,0.158249043,21,5731,0,1,0,0,1,0,1,0,1,159734.55874709616
54,3,62.17540336583106,6,9,9,0.006076152,30,5285,0,6,6,0,1,0,1,0,1,243986.35396866399
96,4,44.12894658117814,10,10,13,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,201374.60404940863
15,1,64.89496233808389,12,9,14,0.158249043,21,5731,0,1,0,0,1,0,1,0,1,286626.4489079289
9,2,54.8495052963731,9,7,15,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,210993.9670615708
53,1,31.672775440885204,8,7,9,0.049637257,34,7759,0,1,3,0,1,0,1,0,1,175903.57494500186
1,3,74.13269903557376,10,10,17,0.025609157,33,5261,0,3,1,0,1,0,1,0,1,200265.87026959282
21,1,39.42480488562265,7,5,17,0.034331497,25,5487,3,0,4,0,1,0,1,0,1,208314.07137789336
140,2,45.58576611380057,5,4,5,0.0,33,7425,1,2,5,0,1,0,1,0,1,211927.43052996573
66,1,56.83864164506545,14,14,17,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,338588.2539418333
37,2,67.86750577339636,8,4,5,0.17891679600000002,18,3594,4,1,5,0,1,0,1,0,1,288455.11100915546
8,1,32.850738223719944,5,4,9,0.219006007,28,6746,3,1,4,0,1,0,1,0,1,158328.4056422945
128,2,58.524872247212784,10,15,22,0.0,27,4798,0,2,8,0,1,0,1,0,1,247498.58142566078
53,1,38.105017719065344,8,3,12,0.313924552,22,4625,11,2,10,0,1,0,1,0,1,197515.76769628163
41,1,38.43372015023194,6,3,9,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,167850.17867780098
108,1,41.92942071208,9,12,14,0.0,23,3684,2,0,4,0,1,0,1,0,1,87452.48538489973
6,3,79.2070587203128,1,17,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,209426.88876730812
23,1,29.2895441575246,0,3,4,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,74202.15493240787
99,3,61.21290829541348,6,1,9,0.012338886,35,5776,1,2,4,0,1,0,1,0,1,223960.22961715184
74,2,75.45550861938015,1,5,1,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,249093.77969137928
7,2,41.3171521511283,6,7,12,0.130617806,39,10418,9,1,9,0,1,0,1,0,1,199690.64938824886
1,1,49.932234185963246,1,2,22,0.007122317,1,264,0,0,1,0,1,0,1,0,1,133891.68833887926
52,2,67.46828849329812,12,7,17,0.371148999,34,7065,1,2,5,0,1,0,1,0,1,283758.87139688147
9,3,73.759089460445,10,6,17,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,246709.4288031471
21,2,47.387411860304546,5,5,5,0.194489265,47,8004,3,3,5,0,1,0,1,0,1,189794.27373942395
163,2,49.97052497009478,7,12,17,0.007658515,35,7077,56,3,19,0,1,0,1,0,1,319579.46542887826
7,3,65.6798263787836,6,2,10,0.130617806,39,10418,9,1,9,0,1,0,1,0,1,219270.44871459148
138,2,60.08736554258326,10,5,16,0.014423114,19,3806,4,0,3,0,1,0,1,0,1,150205.18322131588
1,1,44.004221576482436,1,9,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,131509.56362756682
62,2,72.29574914324739,1,12,1,0.072157581,2,629,1,0,0,0,1,0,1,1,0,158711.0290697831
119,2,91.71359667712477,11,11,24,0.000995363,42,7651,1,1,5,0,1,0,1,0,1,578626.7889297247
96,1,45.462659721862565,8,9,12,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,182063.5799959539
46,3,50.872696267231255,6,10,9,0.0,47,11319,0,3,5,0,1,0,1,0,1,231856.86224558548
7,3,115.25474136772252,19,16,17,0.035145267,42,9292,3,0,3,0,1,0,1,0,1,565355.9389967453
46,1,41.444793249515975,1,10,9,0.0,47,11319,0,3,5,0,1,0,1,0,1,228851.9000290721
122,3,101.1624919173764,11,14,15,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,452719.6194484482
144,2,56.58840120512153,7,3,5,0.306977489,27,5148,14,5,7,0,1,0,1,0,1,205010.7548874517
8,2,44.14866320948336,5,1,5,0.092290642,21,4346,2,1,2,0,1,0,1,0,1,182938.07252807
107,1,34.34944319078833,5,2,8,0.050272014,21,4231,14,0,3,0,1,0,1,0,1,190099.92883356905
163,2,40.96624155786118,5,3,5,0.007658515,35,7077,56,3,19,0,1,0,1,0,1,87826.82409204746
23,1,52.94665227294792,1,7,9,0.014072961,2,475,0,0,0,0,1,0,1,0,1,107892.5042189704
156,2,53.00136801570379,9,3,17,0.007658515,35,7077,56,3,19,0,1,0,1,0,1,310891.02405276126
74,3,79.05462319583039,10,10,17,0.371148999,34,7065,1,2,5,0,1,0,1,0,1,263541.9488651742
39,3,58.880704300614596,5,10,9,0.428825818,25,5011,8,0,2,0,1,0,1,0,1,223945.61814121887
57,2,63.03478177151202,10,14,17,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,247601.2622487965
22,2,61.221971264541466,1,3,25,0.118537385,30,6207,1,1,0,0,1,0,1,0,1,177351.06883501486
153,3,77.81085482138081,10,4,17,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,305857.99852488947
177,2,50.081207228697004,5,5,5,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,192001.3406056084
27,2,59.82624479433539,1,6,1,0.011654127,4,915,0,0,0,0,1,0,1,0,1,139272.57141903992
1,3,87.60641654231442,1,13,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,249529.84918548664
29,3,58.86100646631228,5,6,5,0.086885265,10,2277,2,0,0,0,1,0,1,0,1,215765.72605417
41,4,64.74015091637429,5,4,9,0.175054867,36,10055,3,1,0,0,1,0,1,0,1,270409.14315945416
80,2,60.06044590393326,10,12,17,0.0,39,8647,0,0,5,0,1,0,1,0,1,253250.7341222307
27,2,60.72243610007683,12,5,1,0.017647053,2,469,0,0,0,0,1,0,1,0,1,196519.97616932527
18,2,61.02932270227025,10,8,17,0.0,30,5562,0,0,5,0,1,0,1,1,0,244639.8808045709
80,1,37.76079954552839,10,10,22,0.0,39,8647,0,0,5,0,1,0,1,0,1,162283.8253155814
3,2,59.57258234302772,10,3,17,0.050900058,43,10621,1,2,3,0,1,0,1,0,1,235364.2842860433
94,2,64.28506724828556,9,16,16,0.282797669,33,8667,2,0,6,0,1,0,1,0,1,343995.10296205425
109,2,49.23526226680044,5,4,5,0.1363303,30,6141,10,3,6,0,1,0,1,0,1,238412.5580265109
101,1,50.15011554529976,10,5,14,0.225824954,41,6558,7,3,2,1,0,0,1,0,1,252509.32804763585
2,2,47.35063514390068,5,1,5,0.0,33,7425,1,2,5,0,1,0,1,0,1,174476.79668110516
189,2,54.75136652100479,10,2,4,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,69623.75319075768
27,1,45.08546118996395,7,16,1,0.017647053,2,469,0,0,0,0,1,0,1,0,1,127650.05486163516
20,1,28.438793880976228,6,6,10,0.019508796,37,7687,11,5,5,0,1,0,1,0,1,199248.11437562987
65,2,73.14457747602769,12,2,9,0.081943463,20,2738,20,1,4,0,1,0,1,0,1,508126.27895490616
143,1,40.283121651020096,8,13,16,0.049863387,18,3746,9,3,1,0,1,0,1,0,1,238591.81514793469
45,2,62.4605772400024,0,5,0,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,349101.6231512096
67,2,55.10081041159597,9,7,16,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1,248320.37391193773
7,3,74.97105425768765,10,16,17,0.0,23,5067,4,2,6,0,1,0,1,0,1,415398.5730306261
87,3,64.48342730901359,8,4,9,0.100455735,43,7227,0,1,6,0,1,0,1,1,0,252984.7568707173
34,1,42.73447950554903,10,24,22,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,224978.19353801172
58,2,79.56939169420673,0,7,9,0.43788524,23,5735,3,0,5,0,1,0,1,0,1,155383.09365114017
6,2,64.54528192627565,1,14,1,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,167148.08458903298
124,1,34.75892888192905,5,4,5,0.122090347,29,6566,7,4,0,0,1,0,1,0,1,152403.05258483446
6,1,46.645188750015876,0,9,25,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,135166.22791166414
26,2,77.62114424847987,14,11,30,0.0,36,6714,2,0,2,0,1,0,1,0,1,418932.1829844777
1,3,87.11627882777101,15,8,18,0.007122317,1,264,0,0,1,0,1,0,1,0,1,293992.26217514946
1,2,55.63107344936735,9,14,17,0.036270089,6,1318,1,1,1,0,1,0,1,0,1,162068.4479529986
52,3,79.4902720249641,1,8,17,0.371148999,34,7065,1,2,5,0,1,0,1,0,1,199088.42106447765
9,2,56.25872978113475,8,9,14,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,182107.8645990333
44,1,34.7672268816687,6,7,9,0.036122292,24,4378,0,1,1,0,1,0,1,0,1,154928.80993818038
26,1,57.088640166299655,10,4,30,0.0,36,6714,2,0,2,0,1,0,1,0,1,298237.10646355024
113,2,46.70536377545421,4,2,5,0.060753049,15,2787,2,0,7,0,1,0,1,0,1,138396.51485603492
55,3,79.74945837325292,10,8,22,0.041365446,31,5569,0,1,4,0,1,0,1,0,1,335262.4125895629
23,3,74.2223883285818,13,5,3,0.005767451,1,388,0,0,0,0,1,0,1,0,1,106209.37232131817
23,3,81.54846563559441,1,17,25,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,218899.44395444368
100,1,33.38333429378982,5,1,5,0.200146802,23,3975,8,2,0,0,1,0,1,0,1,158600.5873748427
73,2,44.72891525529295,5,7,9,0.042031587,37,6856,84,2,5,0,1,0,1,0,1,267166.92466511327
8,3,88.05911683825964,10,12,17,0.092290642,21,4346,2,1,2,0,1,0,1,0,1,387464.46789508435
54,3,60.22988454347867,5,2,5,0.006076152,30,5285,0,6,6,0,1,0,1,0,1,221656.33473599024
1,2,66.65169857811078,1,12,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,199809.07519386505
98,4,96.92423080064985,10,19,3,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,450946.45936506643
17,3,82.19041414010236,9,3,9,0.0,25,5027,4,1,1,0,1,0,1,0,1,366504.9719041069
21,1,39.375519817270906,7,4,17,0.194489265,47,8004,3,3,5,0,1,0,1,0,1,152005.08256267293
99,1,40.231058894405386,5,9,9,0.012338886,35,5776,1,2,4,0,1,0,1,0,1,192605.56862226766
53,3,62.112667256112566,6,8,9,0.313924552,22,4625,11,2,10,0,1,0,1,0,1,276500.91308054904
1,1,52.5365894002043,1,12,18,0.007122317,1,264,0,0,1,0,1,0,1,0,1,168073.23783568962
29,2,44.2427414316601,5,2,5,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,117266.44217111188
105,1,36.82904513082447,9,7,15,0.040242764,25,3478,11,3,1,0,1,0,1,0,1,194932.35289606487
27,1,44.205656753457625,8,4,17,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,150810.1266628429
63,1,48.10403547712399,10,13,17,0.23861713,26,3889,6,3,6,0,1,0,1,0,1,257428.99434669386
1,1,39.79242987757007,1,3,16,0.007122317,1,264,0,0,1,0,1,0,1,0,1,128378.95679799847
52,3,75.86606023110772,10,13,25,0.371148999,34,7065,1,2,5,0,1,0,1,0,1,325404.2041315923
26,1,40.15284885597534,7,2,17,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,221652.72434917407
94,1,41.89783433310876,9,10,16,0.521867054,25,6149,0,0,0,0,1,0,1,0,1,144207.33183954243
6,2,65.71581434365199,1,13,17,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,185088.4090283694
45,1,39.2259143930315,1,24,24,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,271893.1185723133
22,2,60.017529106125785,10,17,17,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,280654.4920823311
123,2,58.91191808519165,9,12,17,0.0,47,11319,0,3,5,0,1,0,1,0,1,274570.7175007904
27,1,49.58509667696148,1,10,14,0.017647053,2,469,0,0,0,0,1,0,1,0,1,141619.45906022165
12,1,43.23964947101206,8,12,12,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,181308.44330674066
151,1,38.94395419155304,9,9,12,0.236108458,16,3893,27,3,10,0,1,0,1,0,1,214305.2999946336
163,1,41.180080203640095,9,9,12,0.007658515,35,7077,56,3,19,0,1,0,1,0,1,304161.0431846261
27,2,52.25516040691582,8,11,12,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,217703.8689750091
48,2,48.30855171204629,6,13,12,0.041124634,46,9515,5,1,10,0,1,0,1,0,1,237295.87200284345
96,1,43.97973693058919,8,17,15,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,169364.15796239668
37,2,55.02247666540565,9,11,14,0.232205084,24,4860,1,0,3,0,1,0,1,0,1,198105.88211452667
45,2,60.80157517335893,10,13,15,0.014423114,19,3806,4,0,3,0,1,0,1,0,1,329922.6925149896
27,1,39.988848824905936,1,16,19,0.211401214,9,1892,0,0,1,0,1,0,1,0,1,99605.70289535492
85,2,59.759341378610145,10,6,22,0.037177818,52,11217,1,1,7,0,1,0,1,0,1,313802.3378282537
45,3,83.61915871430924,1,20,24,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,409208.9941568748
2,4,68.09257226570189,6,7,9,0.309479124,35,7715,4,0,6,0,1,0,1,0,1,294405.8995419761
34,3,89.12596459420692,12,8,17,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,398098.5468633629
200,1,42.45958550510901,9,5,22,0.0,33,7425,1,2,5,0,1,0,1,0,1,253961.99422357464
23,3,102.9805735171407,1,21,25,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,254107.17351560108
1,2,79.67036067713255,0,10,0,0.007122317,1,264,0,0,1,0,1,0,1,0,1,262492.69343790034
169,1,46.83816328264286,8,13,12,0.300322518,52,10311,6,1,9,0,1,0,1,0,1,203194.412978502
1,2,52.23077989875026,1,10,17,0.007122317,1,264,0,0,1,0,1,0,1,0,1,184805.77539987452
10,2,46.581230845762526,6,5,9,0.089039719,33,7976,5,0,11,0,1,0,1,0,1,231554.4969783668
9,2,66.96576910153361,1,3,1,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,185325.8653495347
23,1,38.04922424608047,10,3,16,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,71623.35758510714
27,3,104.54577144665994,0,12,0,0.072157581,2,629,1,0,0,0,1,0,1,1,0,216807.50471356316
12,1,34.72744396438949,5,2,9,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,134351.1578685551
73,1,44.098767833686026,1,7,24,0.042031587,37,6856,84,2,5,0,1,0,1,0,1,381937.40416051116
161,1,52.33012246047698,12,10,9,0.014423114,19,3806,4,0,3,0,1,0,1,0,1,254291.8748834884
99,2,59.41433379627719,6,7,9,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,229661.9644160636
25,1,30.476883083098997,1,17,1,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,145436.41864192422
126,3,55.69879103301857,5,4,5,0.333891544,30,6564,1,0,0,0,1,0,1,0,1,224488.6510802389
26,1,49.99225751958418,11,6,30,0.0,36,6714,2,0,2,0,1,0,1,0,1,239534.79207111648
75,2,43.43335447549902,5,2,5,0.307466659,30,5048,9,2,5,0,1,1,0,0,1,165311.76085839092
55,1,39.157308853695326,8,5,14,0.041365446,31,5569,0,1,4,0,1,0,1,0,1,166947.989885888
28,1,31.695630909437853,6,9,8,0.118537385,30,6207,1,1,0,0,1,0,1,0,1,154860.02700716446
129,1,42.526179217702406,8,12,14,0.020741326,24,5613,5,2,5,0,1,0,1,0,1,215199.9750480097
34,1,47.90932737998546,1,2,1,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,181167.64240357085
1,2,65.00598119936092,1,16,20,0.007122317,1,264,0,0,1,0,1,0,1,0,1,236962.4587616018
41,3,69.39118903405328,8,12,16,0.127811589,28,7287,5,1,3,0,1,0,1,0,1,321152.7973959003
27,2,74.21192857613461,0,8,17,0.072157581,2,629,1,0,0,0,1,0,1,1,0,171983.45490692562
53,2,54.16712375862097,8,5,23,0.049637257,34,7759,0,1,3,0,1,0,1,0,1,261095.83438261645
22,3,83.83706577687661,1,25,25,0.118537385,30,6207,1,1,0,0,1,0,1,0,1,216365.94889656836
109,2,48.03108870399339,5,5,5,0.1363303,30,6141,10,3,6,0,1,0,1,0,1,213159.29393946487
1,1,46.68511135694662,1,6,22,0.007122317,1,264,0,0,1,0,1,0,1,0,1,128965.71766093957
6,1,44.9200491285726,1,4,25,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,126650.68637993648
27,1,42.838125746061024,10,8,17,0.07542368,11,3097,0,0,0,0,1,0,1,0,1,131064.4349846021
