HouseYear;Rooms;Square;LifeSquare;KitchenSquare
1999;3;76,60397154;49,85562205;10
1999;3;76,97476064;46,76757187;10
1999;3;77,08499817;48,97698897;10
1999;3;77,76942997;47,51806342;10
1999;3;77,88487049;54,90639253;10
1999;3;78,73447537;41,69381716;10
1999;3;79,15703199;49,93019101;10
1999;3;79,86657663;46,26248071;9
1999;3;79,97023981;41,47031782;10
1999;3;80,63133315;48,8990831;10
1999;3;80,82693358;77,61112736;10
1999;3;81,96661652;47,48174142;7
1999;3;82,19226883;45,6221619;9
1999;3;82,7569446;48,48407238;8
1999;3;83,55809576;48,12796029;8
1999;3;87,12613152;49,67328861;8
1999;3;87,9754987;53,73607893;8
1999;3;89,12596459;88,93449401;12
1999;3;91,84002412;54,38629502;12
1999;3;101,1624919;66,99999508;11
1999;3;113,7268721;67,03504143;11
1999;3;120,8645287;65,75858946;19
1999;4;89,06827029;55,0474549;10
1999;4;99,89300883;67,34508276;10
1999;4;103,3206964;67,81193117;10
1999;5;112,1355246;79,79545136;10
2000;1;34,60286092;15,35184396;7
2000;1;34,72346786;14,98063935;10
2000;1;37,76389368;21,14433696;6
2000;1;38,58916329;22,90992542;8
2000;1;38,68376341;18,7806551;10
2000;1;39,04886701;18,41081579;10
2000;1;40,02525512;23,37812469;8
2000;1;40,14875852;23,42734525;8
2000;1;40,63337129;23,54060591;8
2000;1;41,07619268;20,64320325;7
2000;1;41,15232217;22,92351816;8
2000;1;41,49965609;19,45746516;10
2000;1;41,52154587;20,53921593;9
2000;1;42,14280006;22,97423522;8
2000;1;42,71997208;21,28519643;10
2000;1;43,11953266;19,94015299;8
2000;1;45,46265972;24,80811985;8
2000;1;59,71934468;22,39386548;12
2000;2;46,88202641;26,15155938;8
2000;2;47,14763267;26,40826515;8
2000;2;51,79471858;28,36003399;10
2000;2;51,79650991;31,88266328;9
2000;2;53,19642261;31,63754355;8
2000;2;53,70897081;34,02536057;8
2000;2;53,73980518;34,91988925;8
2000;2;54,443402;33,12975254;8
2000;2;54,58323128;33,32030229;11
2000;2;55,11312272;31,56057955;11
2000;2;55,35845512;34,30329382;11
2000;2;58,13695956;36,37911469;9
2000;2;58,17247277;32,95369234;9
2000;2;59,53069012;36,06543226;10
2000;2;59,88952053;34,15908921;8
2000;2;60,34108387;36,09892945;10
2000;2;60,48162433;31,69152549;10
2000;2;61,61994509;34,09579994;10
2000;2;61,71855285;33,04011501;10
2000;3;73,42051634;43,0709226;10
2000;3;75,09329627;46,60263865;10
2000;3;75,58999832;45,22705238;10
2000;3;76,20599772;46,6568226;10
2000;3;76,91950937;48,22459841;9
2000;3;77,33238967;42,98423242;13
2000;3;77,35622048;46,3982965;9
2000;3;78,39494162;44,9321151;8
2000;3;78,417145;48,47065109;9
2000;3;78,57365676;47,29779231;10
2000;3;78,67211778;44,0795524;10
2000;3;79,04712441;45,01974259;10
2000;3;79,53538387;45,03566601;10
2000;3;80,11678916;46,44083657;10
2000;3;80,99438639;46,19140991;10
2000;3;81,42900405;45,41980936;10
2000;3;81,82884121;46,37434044;10
2000;3;83,9183536;52,00053953;8
2000;3;85,16395411;51,25388726;10
2000;3;86,38361345;51,12310642;8
2000;3;95,71349807;45,84949234;11
2000;3;101,6227941;51,62877983;12
2000;3;105,0560079;57,87941142;15
2000;3;119,3602161;68,1485976;14
2000;4;94,65219788;58,20676141;10
2000;4;103,3571254;66,48175245;10
2000;4;120,8815505;73,39807352;12
2001;1;37,41933331;18,74777517;10
2001;1;37,6388679;22,00909775;8
2001;1;38,07011837;22,54801301;7
2001;1;38,17124029;23,22832474;7
2001;1;39,04229534;20,84158806;9
2001;1;39,14621427;23,14718654;8
2001;1;39,18244624;21,61168126;10
2001;1;39,23048484;16,58020385;9
2001;1;39,6942989;22,32414363;8
2001;1;39,70230838;22,23608046;8
2001;1;40,15284886;21,21108128;7
2001;1;40,18952347;18,933525;9
2001;1;40,48984199;23,17479378;7
2001;1;40,60057262;20,39652449;10
2001;1;40,72118373;19,99074046;8
2001;1;41,05990021;23,27902946;8
2001;1;41,3827804;21,71760986;7
2001;1;41,86385616;20,80512737;7
2001;1;42,33865234;20,73489708;8
2001;1;42,72896813;16,38000783;9
2001;1;43,56536786;17,45774043;7
2001;1;45,5897622;18,92512302;10
2001;1;46,8338122;21,75519178;9
2001;1;47,0097766;20,80458757;8
2001;1;51,81021211;25,34702685;11
2001;2;51,11617573;34,83848109;8
2001;2;53,01844396;33,52429553;8
2001;2;53,11507016;31,40773611;9
2001;2;53,8606308;33,97441403;8
2001;2;53,97642373;32,48155657;9
2001;2;54,1925287;33,17302327;9
2001;2;55,11105237;34,92675672;9
2001;2;55,40962931;32,79099115;8
2001;2;55,53349423;33,82319951;9
2001;2;56,1332083;32,54021155;9
2001;2;56,33479212;31,77658992;8
2001;2;56,36776506;30,86567896;9
2001;2;56,95422494;32,02520533;9
2001;2;57,95597269;32,2725784;9
2001;2;57,96996422;32,01248264;9
2001;2;59,92396871;27,53254945;12
2001;2;62,91456041;37,68945309;10
2001;2;65,51370623;38,14698515;12
2001;2;91,71359668;47,76042665;11
2001;3;61,83650373;37,03799936;8
2001;3;72,24216654;48,30849696;10
2001;3;73,04844668;45,23221643;9
2001;3;75,50500147;46,20512394;9
2001;3;76,38684715;44,05884398;8
2001;3;76,41225282;47,70321099;10
2001;3;76,44158806;45,86731794;10
2001;3;78,2065225;41,90343129;10
2001;3;78,50300269;46,9240864;10
2001;3;78,53568603;44,51038676;12
2001;3;79,48957881;47,72835709;12
2001;3;81,39813648;49,75852221;12
2001;3;83,86745296;50,55183204;8
2001;3;84,33921078;50,7352621;8
2001;4;94,93986266;54,75226863;10
2001;4;117,7509331;72,75879319;10
2001;5;117,8559692;76,56131834;9
2001;5;119,0080068;69,03372736;11
2002;1;30,75953958;16,8209474;7
2002;1;35,47468541;18,02380103;9
2002;1;36,76827497;16,30979689;9
2002;1;37,47281148;16,92310487;9
2002;1;37,5160462;18,88086306;10
2002;1;38,08291293;24,89032842;8
2002;1;38,27962156;19,68130868;7
2002;1;38,45938348;23,77070337;6
2002;1;38,89188108;21,8896667;8
2002;1;38,91244681;22,70507073;7
2002;1;39,18535341;21,56896072;7
2002;1;39,33846253;18,94984604;10
2002;1;39,35926021;23,84496332;8
2002;1;39,56278682;18,9123273;7
2002;1;39,94789319;22,56204175;8
2002;1;40,12829883;20,46584212;8
2002;1;40,23493999;20,64879781;7
2002;1;40,31327345;19,75143962;7
2002;1;41,11216528;21,78281476;7
2002;1;41,39876873;20,77309238;8
2002;1;41,68541898;19,9885951;7
2002;1;41,7076122;21,75509608;8
2002;1;41,90030626;18,62834369;9
2002;1;42,05353516;24,08709621;10
2002;1;42,06947107;21,44117703;7
2002;1;42,3979873;24,35853784;10
2002;1;42,6280202;21,67652299;8
2002;1;42,82158425;41,00236022;8
2002;1;42,90036561;23,19008977;8
2002;1;43,60475255;23,25434127;8
2002;1;44,21745561;21,42279426;9
2002;1;45,85966678;19,4356923;12
2002;1;45,96645786;22,41307498;8
2002;2;51,99376656;31,4721192;8
2002;2;52,79955635;30,62326094;8
2002;2;53,07840402;30,05504817;9
2002;2;53,4596408;30,71489937;9
2002;2;54,50939291;34,35717269;9
2002;2;54,51449988;30,49500602;9
2002;2;54,8568501;53,88199421;9
2002;2;55,28391424;38,59101601;8
2002;2;56,83652876;30,26284067;11
2002;2;56,89503931;33,07010717;9
2002;2;57,25674701;34,85965528;9
2002;2;57,5836255;30,68449279;11
2002;2;59,03156583;36,37292654;10
2002;2;59,61303244;32,87503967;12
2002;2;59,6903342;38,68379218;8
2002;2;59,9609047;29,02668516;9
2002;2;61,92396472;38,85145057;10
2002;2;61,97995202;35,31869066;10
2002;2;62,01054241;33,17680188;14
2002;2;63,03478177;37,038307;10
2002;2;68,07179819;35,11940584;10
2002;2;68,33506017;42,91650527;11
2002;2;71,59345034;41,05604135;11
2002;2;72,73637933;69,64349482;9
2002;2;73,73397867;41,81669776;12
2002;2;79,57466452;40,01931825;12
2002;3;59,05697502;36,2230721;10
2002;3;73,58145571;37,3870412;12
2002;3;74,57176289;46,82636326;10
2002;3;76,0824497;41,52280566;10
2002;3;76,24820173;43,48688361;12
2002;3;77,25717755;46,53928777;10
2002;3;77,65364466;49,92254674;10
2002;3;77,70323178;45,87485706;10
2002;3;78,48701123;44,88991982;10
2002;3;79,1134963;45,77587184;12
2002;3;81,53569581;48,21845145;10
2002;3;83,59702757;48,93784583;10
2002;3;84,43656207;53,06157278;10
2002;3;86,12661582;49,26933545;10
2002;3;89,74196093;52,83712638;12
2002;3;103,605292;47,79942626;10
2002;4;88,1745561;56,18130162;8
2002;4;109,0225437;67,67437265;10
2003;1;28,09127251;16,06677263;3
2003;1;36,67340726;16,28552218;9
2003;1;36,85450157;16,51933235;10
2003;1;37,0001164;20,23423625;10
2003;1;37,45838625;21,78426319;6
2003;1;37,53504985;15,92874723;9
2003;1;37,68787573;21,90752186;7
2003;1;37,85292118;23,30656787;7
2003;1;38,0738499;18,85691826;10
2003;1;38,19657729;21,44490255;7
2003;1;38,32929736;22,6709288;7
2003;1;39,23671339;23,41777701;8
2003;1;39,32125625;20,99629041;7
2003;1;39,91007289;15,74085566;9
2003;1;39,91802584;23,72863704;9
2003;1;39,97450586;21,72452838;7
2003;1;40,54005906;19,12450011;10
2003;1;40,57335258;22,80131114;7
2003;1;40,71965287;22,34690903;7
2003;1;40,81115292;21,82723123;7
2003;1;41,27061352;20,45594534;7
2003;1;41,30260085;18,77317573;9
2003;1;42,12875853;22,17150517;8
2003;1;42,19550359;19,78600326;7
2003;1;42,22008203;20,81525972;7
2003;1;42,47670244;23,46667367;8
2003;1;42,83029754;23,51704976;10
2003;1;43,40824862;20,71972784;10
2003;1;43,961736;24,98545069;8
2003;1;45,35135198;39,47646789;9
2003;1;46,00295634;22,04054944;13
2003;1;46,57263396;41,28991972;7
2003;1;50,45073161;20,84799931;11
2003;1;51,98112803;20,42344616;12
2003;1;52,13988148;21,26913584;11
2003;1;56,83864165;22,42664316;14
2003;2;46,78280446;27,72456765;7
2003;2;52,59985371;30,72069639;8
2003;2;52,6785103;33,43406351;8
2003;2;53,44962208;32,98023095;8
2003;2;53,86373423;32,92111294;8
2003;2;53,92360366;32,48677619;11
2003;2;55,25593346;30,62544735;9
2003;2;55,6030982;32,2043396;9
2003;2;55,68183788;32,82536579;9
2003;2;57,1590844;33,27261384;5
2003;2;58,84536521;34,08975265;10
2003;2;59,1952242;32,39362662;12
2003;2;59,42647329;34,40325635;10
2003;2;59,7831622;33,35681783;11
2003;2;60,34641816;35,81283183;11
2003;2;60,9507484;33,22317063;9
2003;2;62,17756453;34,79460096;10
2003;2;62,34827573;36,74583997;10
2003;2;62,85407442;34,77475242;10
2003;2;63,15267387;37,29370233;12
2003;2;64,51099008;32,34635992;11
2003;2;66,43277588;34,82745061;11
2003;2;67,9264655;43,14545448;11
2003;2;74,41835764;70,8939155;9
2003;3;75,27625969;45,18729425;0
2003;3;75,74838686;42,92516826;10
2003;3;76,53076491;47,46023882;10
2003;3;76,77376456;46,48609064;9
2003;3;77,41364295;44,89403856;12
2003;3;78,27243344;51,10134748;10
2003;3;78,79352325;43,59499249;12
2003;3;79,53163833;47,00402027;12
2003;3;80,12001873;46,08177447;10
2003;3;81,13081661;52,01491489;11
2003;3;81,29545687;52,97777874;10
2003;3;81,3229903;46,85026994;10
2003;3;81,38870816;51,47251041;11
2003;3;81,59518945;55,24506624;11
2003;3;81,73663359;47,00977575;12
2003;3;82,18283276;45,6991325;12
2003;3;82,48866593;49,5489374;12
2003;3;83,77867671;51,66060525;10
2003;3;86,32959353;47,12787215;8
2003;3;86,64382386;57,72749274;10
2003;3;86,95742618;47,50481086;10
2003;3;88,88145001;53,13808746;11
2003;3;98,75907906;56,07263079;11
2003;3;98,88555417;61,30123271;12
2003;3;99,59701141;64,71372727;11
2003;3;100,582649;59,5811723;11
2003;3;121,8750126;66,62046949;17
2003;4;98,30504002;63,95227439;14
2003;4;100,5014092;59,41397383;10
2004;1;33,04049513;16,76359853;5
2004;1;37,15436387;15,73426079;7
2004;1;37,51394565;19,70225526;6
2004;1;37,5616778;21,00589347;7
2004;1;38,50048268;18,77527144;6
2004;1;39,21436877;20,39242844;7
2004;1;39,48721819;21,03479482;7
2004;1;39,54351699;22,40313383;7
2004;1;39,58373769;21,13245672;10
2004;1;39,77028467;22,06332612;8
2004;1;40,07577725;17,72928533;10
2004;1;40,14135778;21,75661727;7
2004;1;40,29423391;21,63697567;8
2004;1;40,50532307;23,10215227;7
2004;1;40,59731094;21,3167531;10
2004;1;41,20542964;19,42380806;10
2004;1;41,42576261;20,37118866;8
2004;1;41,51214019;21,6558781;8
2004;1;41,71278491;21,81461853;7
2004;1;41,74407621;22,34626884;7
2004;1;41,88412974;19,58468573;6
2004;1;41,91090201;21,80131703;7
2004;1;42,66047891;20,71229954;8
2004;1;42,73447951;21,29676569;10
2004;1;42,83812575;21,95754106;10
2004;1;43,87755254;24,38621925;8
2004;1;43,93136808;20,63344647;10
2004;1;44,09505518;24,09971268;8
2004;1;44,42044809;23,5660528;8
2004;1;44,49623174;24,41654212;8
2004;1;44,84656286;21,58986504;8
2004;1;46,03279742;21,51925023;10
2004;1;47,25173973;17,55196642;9
2004;1;50,33710217;27,72059471;11
2004;2;52,25713136;34,07778664;9
2004;2;54,32347577;34,24646355;9
2004;2;55,12642632;29,91438635;8
2004;2;55,40257904;31,55706621;10
2004;2;56,13976479;34,82021327;9
2004;2;56,52798835;33,66980409;9
2004;2;57,1931313;32,00659204;8
2004;2;57,64637453;31,29368818;8
2004;2;57,6568443;36,46387501;9
2004;2;57,80170177;30,33027148;11
2004;2;58,17892454;32,57981069;11
2004;2;58,66230516;34,84400951;11
2004;2;58,66628927;32,01723476;9
2004;2;58,75704703;34,60528565;8
2004;2;58,80670259;31,21813836;11
2004;2;58,99355815;33,80709475;11
2004;2;59,03269979;36,48283222;10
2004;2;59,12428259;33,46252383;11
2004;2;59,22860181;33,70481176;11
2004;2;59,68976588;30,8438317;11
2004;2;60,20104425;32,2666458;10
2004;2;60,61914167;37,54309652;10
2004;2;61,69804839;35,13487933;8
2004;2;62,68807707;35,20026729;10
2004;2;63,37876533;33,58458108;12
2004;2;63,86192943;33,10996544;12
2004;2;63,91139841;33,78461323;12
2004;2;64,16471792;30,77997499;11
2004;2;69,65246025;38,62919988;10
2004;2;72,04239783;32,94930201;12
2004;2;74,44137733;35,64026901;9
2004;2;76,04942948;45,96865507;12
2004;2;76,50001193;36,40769918;11
2004;2;80,47725495;38,60438262;4
2004;3;71,73711252;45,72403821;8
2004;3;73,13268987;47,82987149;8
2004;3;75,41479301;44,04790231;10
2004;3;76,10359175;53,09054591;13
2004;3;77,9551968;46,98051401;10
2004;3;78,43826453;40,04596844;11
2004;3;78,66060694;50,16195862;10
2004;3;79,33197334;48,78647101;10
2004;3;79,52030739;46,9638028;12
2004;3;79,86914473;47,17084489;12
2004;3;80,10723025;47,0703343;12
2004;3;80,20946128;45,80326645;12
2004;3;80,21308779;51,97720403;8
2004;3;81,81589498;49,33806715;9
2004;3;82,77718204;52,59106636;11
2004;3;82,85896938;43,00682611;10
2004;3;83,4893443;45,31157442;9
2004;3;83,84337005;45,47592796;12
2004;3;84,29388905;47,33004607;11
2004;3;84,68268144;45,31054582;12
2004;3;86,3349108;51,87589542;12
2004;3;86,73489167;47,14270378;9
2004;3;87,08249238;47,81633044;10
2004;3;87,42454668;54,70513066;11
2004;3;88,88597486;48,213621;11
2004;3;101,5146804;58,44325111;13
2004;3;102,5568168;55,71911766;14
2004;3;102,7951346;59,76225411;10
2004;3;110,9231441;66,5945413;12
2004;4;102,1195712;64,05178006;10
2004;4;103,3399641;65,06400029;11
2005;1;35,62221551;33,55237564;10
2005;1;36,51735804;14,83125506;9
2005;1;37,26507008;20,23971366;9
2005;1;37,61810593;22,39426851;6
2005;1;37,64571786;18,54112617;9
2005;1;38,01922837;19,10520893;7
2005;1;38,6327571;20,96568644;7
2005;1;38,73793052;24,17811936;8
2005;1;38,89234657;17,5335071;10
2005;1;39,12306155;22,58881479;8
2005;1;39,3298006;20,02420198;6
2005;1;39,42480489;20,67232115;7
2005;1;39,58981156;22,38793057;8
2005;1;39,98361415;22,647778;7
2005;1;40,18020632;23,00411849;7
2005;1;40,37262129;22,58244865;7
2005;1;40,40658991;20,25739377;8
2005;1;40,42299182;18,75557052;8
2005;1;40,47769981;24,11290419;10
2005;1;40,71588673;19,19849936;10
2005;1;41,03915125;19,49342377;7
2005;1;41,06214992;20,87462885;10
2005;1;41,35262599;19,89507697;7
2005;1;41,44481819;20,29693739;8
2005;1;41,47022242;20,95287838;9
2005;1;41,56882754;20,12319809;8
2005;1;41,88183198;21,23212714;10
2005;1;41,91258042;19,67842322;10
2005;1;42,31821324;20,55821205;10
2005;1;42,72189765;20,22656738;7
2005;1;43,85767714;20,10510334;11
2005;1;45,17973696;17,69626142;10
2005;1;45,4773215;21,11364362;10
2005;1;45,84026555;23,3800966;9
2005;1;48,03871678;18,06576545;9
2005;1;58,1652266;25,55189434;13
2005;2;40,00355768;19,7342935;7
2005;2;51,02572674;32,78912851;7
2005;2;52,80878777;34,46004031;9
2005;2;53,44581861;33,54883427;12
2005;2;54,4560956;34,63735121;9
2005;2;54,46269527;34,68164368;9
2005;2;54,73903039;30,19402884;9
2005;2;55,20849186;34,03676143;9
2005;2;55,73518566;31,14021452;9
2005;2;55,76153886;33,18241556;9
2005;2;55,96528518;32,28109065;9
2005;2;57,59663364;33,24613152;9
2005;2;58,13801434;30,52107891;12
2005;2;58,23652459;30,10031758;9
2005;2;58,41150702;36,04252705;9
2005;2;58,91191809;33,61224111;9
2005;2;59,58398488;33,31244895;12
2005;2;59,60436616;29,55914358;8
2005;2;59,86444892;33,90816875;8
2005;2;62,08670416;33,24009038;13
2005;2;63,44506518;33,58836904;12
2005;2;63,53596128;36,81970866;10
2005;2;64,5179501;33,14027351;12
2005;2;65,2838345;36,79692646;11
2005;2;66,36028728;35,30514891;11
2005;2;68,57957985;37,29569715;11
2005;2;74,37263945;34,05497043;14
2005;2;93,12968818;59,2761994;10
2005;3;73,34999392;46,79991851;9
2005;3;75,59879809;47,42444475;10
2005;3;76,70602195;45,98471181;8
2005;3;77,57550442;41,63582798;10
2005;3;77,80398617;47,79322258;10
2005;3;78,27150059;49,20554645;12
2005;3;78,9372531;48,01078869;12
2005;3;79,15133808;47,03514242;13
2005;3;79,15791008;47,3935776;10
2005;3;79,29561277;43,15960692;11
2005;3;79,3845608;50,14476627;10
2005;3;79,89450475;50,96465073;10
2005;3;80,2913882;48,68498335;12
2005;3;80,29664132;48,05702535;12
2005;3;80,40199175;47,59093085;12
2005;3;81,25377174;46,28891872;12
2005;3;81,57115039;48,26946861;12
2005;3;82,29855587;54,76764666;10
2005;3;83,60222681;49,15657313;8
2005;3;84,20619711;49,92083998;8
2005;3;84,74656349;47,47605795;10
2005;3;85,93617061;45,64843779;10
2005;3;87,2085453;51,84433681;10
2005;3;87,51482883;52,57870527;10
2005;3;88,96876966;81,61678674;10
2005;3;89,07867466;54,6508638;10
2005;3;90,05523289;47,86023056;11
2005;3;92,2661916;54,76768654;12
2005;3;94,12813611;51,72155481;11
2005;3;96,28294188;56,7563105;10
2005;3;97,79531497;54,08288668;14
2005;3;98,51469232;50,62992331;12
2005;3;103,0245299;57,29541215;14
2005;3;156,6365765;153,6858351;1
2005;4;44,12894658;18,21262769;10
2005;4;91,53280633;61,13325311;10
2005;4;94,16493421;60,32225505;10
2005;4;105,8113022;63,90859418;10
2005;4;116,543017;70,04765211;11
2006;1;35,12068335;17,1736684;7
2006;1;35,83833076;18,51277576;9
2006;1;38,07169235;19,72354786;73
2006;1;38,40501338;22,73508017;10
2006;1;38,62348969;20,53343866;7
2006;1;38,71868379;19,55363088;7
2006;1;38,88669118;21,61329767;7
2006;1;39,28749285;21,73394172;8
2006;1;39,38818928;19,47259732;10
2006;1;39,52630754;22,61315002;7
2006;1;40,2642579;20,33091178;8
2006;1;40,61055815;21,21177911;9
2006;1;40,92668375;24,43570214;8
2006;1;40,93593381;18,96026127;8
2006;1;41,22754764;18,85627944;7
2006;1;41,48415353;19,49495299;9
2006;1;41,84321982;20,79854822;8
2006;1;42,15900123;20,82889154;8
2006;1;42,50100653;20,63482916;8
2006;1;42,98095502;22,54268062;10
2006;1;43,20870994;22,7174562;8
2006;1;43,93852083;17,69438535;8
2006;1;43,96381167;24,734367;8
2006;1;44,44331621;21,70902376;8
2006;1;45,71249436;23,87675244;9
2006;1;49,23530177;43,0665997;1
2006;1;50,15970428;18,64419602;11
2006;1;50,29916715;24,34960404;9
2006;1;51,91232445;26,37175493;11
2006;1;54,38917742;27,77753994;11
2006;1;55,56030014;51,71243113;13
2006;1;64,89496234;37,97590045;12
2006;2;43,9560437;10,52386826;19
2006;2;52,25791478;32,63531909;9
2006;2;53,00136802;30,75153466;9
2006;2;53,21708556;33,62114392;7
2006;2;53,99909158;31,61299205;9
2006;2;54,06817611;36,24393959;9
2006;2;54,20629737;30,09868931;8
2006;2;54,68422815;34,29024205;9
2006;2;55,89639366;31,72648597;9
2006;2;56,00678161;32,49207377;9
2006;2;56,41839902;33,37030276;10
2006;2;56,62459587;35,67807156;9
2006;2;56,78154622;32,89410132;9
2006;2;58,99464373;30,39790501;11
2006;2;59,31505911;34,8729149;9
2006;2;60,82108047;33,30609301;13
2006;2;60,83743364;36,95917115;10
2006;2;61,20928734;33,22643886;12
2006;2;62,80742241;36,50191218;10
2006;2;62,85154471;35,11993804;11
2006;2;63,50321344;33,60665219;12
2006;2;63,79106395;40,75758734;10
2006;2;63,97329733;33,23322891;9
2006;2;64,49692438;30,10771981;12
2006;2;65,08102242;35,25248102;12
2006;2;68,7722252;32,82432009;10
2006;2;70,3079434;38,89006936;12
2006;2;73,69809119;44,3170041;11
2006;3;68,39160764;44,83579832;9
2006;3;75,34522556;45,27228954;10
2006;3;77,44632141;46,85066078;12
2006;3;77,7237334;48,45414747;10
2006;3;79,30005532;46,81583715;10
2006;3;81,38017041;46,59705176;12
2006;3;82,82436926;48,97986095;12
2006;3;85,14293948;44,35241594;10
2006;3;87,04397081;51,0717425;11
2006;3;87,42140813;45,90118906;10
2006;3;89,73782266;52,17576879;10
2006;3;98,05611969;50,96025373;15
2006;3;98,70176477;52,20825188;12
2006;3;109,635136;57,97268981;12
2006;4;96,9242308;62,8063549;10
2006;4;107,9288975;65,65262574;11
2006;4;114,9847437;72,50954908;12
2006;4;115,7347805;70,23839497;10
2007;1;33,2731666;18,73943713;7
2007;1;36,45761131;19,87296971;5
2007;1;37,18353889;22,65752169;7
2007;1;37,38976734;21,35432791;7
2007;1;37,8589196;22,32939277;8
2007;1;38,01637385;19,82069175;7
2007;1;38,16133499;18,21768985;9
2007;1;38,30982543;22,5205036;10
2007;1;38,34967051;18,35375028;8
2007;1;38,6167957;22,2086403;8
2007;1;38,90912257;17,295406;10
2007;1;39,11594373;39,28061534;7
2007;1;39,32160112;17,54494527;1
2007;1;39,41740525;21,92660868;7
2007;1;39,55428341;22,01275833;7
2007;1;39,69266204;21,62098277;9
2007;1;40,47119116;19,90632451;8
2007;1;40,75853942;19,14886765;7
2007;1;40,89352701;18,25186236;10
2007;1;40,95681432;20,13436585;7
2007;1;41,27980217;20,43254199;9
2007;1;41,31232174;16,19449544;9
2007;1;41,54586849;22,65290427;8
2007;1;41,56840612;23,59233087;7
2007;1;41,57518499;21,33276904;8
2007;1;41,98331433;22,47168705;7
2007;1;42,19165287;22,23553255;7
2007;1;42,48900424;20,48800853;7
2007;1;42,90476588;23,02074777;10
2007;1;43,11842824;22,80100762;10
2007;1;43,13673378;19,62316038;9
2007;1;43,22698465;18,66354796;8
2007;1;44,84661604;21,4491281;9
2007;1;45,18232856;18,06250631;9
2007;1;46,16644399;19,11297039;8
2007;1;46,8286384;21,61636159;8
2007;1;46,84899272;22,59756907;8
2007;1;47,76141531;21,17804503;10
2007;1;49,39143401;18,65277667;8
2007;1;49,89925186;22,14715202;11
2007;1;55,02610902;25,25820621;10
2007;1;59,05677092;28,81001694;12
2007;1;66,14444245;23,80370135;18
2007;2;52,87636414;32,10988127;9
2007;2;53,27412444;32,5177828;9
2007;2;54,39995346;31,30565171;9
2007;2;54,68041727;36,9312883;9
2007;2;55,71117797;32,18565663;9
2007;2;55,88379404;30,24119935;8
2007;2;56,07976929;54,34714602;9
2007;2;56,29543456;33,73623265;9
2007;2;56,2994139;34,53839009;10
2007;2;56,5052413;28,3041015;9
2007;2;56,83581067;37,6941686;8
2007;2;57,08555022;28,42165187;9
2007;2;59,26320349;30,65085143;8
2007;2;59,28049656;35,62015108;10
2007;2;59,96722996;38,60943017;8
2007;2;60,12376317;33,80429506;10
2007;2;60,49761749;35,59061689;8
2007;2;60,9235218;39,48720321;7
2007;2;61,22036997;32,18858637;12
2007;2;61,30293813;37,77961121;11
2007;2;61,45302743;34,24733363;11
2007;2;62,70660513;37,098963;10
2007;2;62,95807918;37,29317691;11
2007;2;62,96215577;37,04323825;10
2007;2;63,66791602;35,29428392;12
2007;2;63,84000004;36,41652986;13
2007;2;64,11790362;38,33614507;10
2007;2;64,16851287;35,59419777;12
2007;2;66,14025632;34,05907004;10
2007;2;72,60394312;32,0895184;11
2007;2;73,97373571;33,86802068;11
2007;2;75,99373875;31,87319781;12
2007;3;73,77980441;44,40616278;10
2007;3;76,33890647;48,28218702;10
2007;3;77,63018249;48,67954356;9
2007;3;78,43052483;48,44068585;11
2007;3;79,35892111;47,10088488;12
2007;3;80,12909061;45,16472268;12
2007;3;80,93503876;46,68646901;12
2007;3;81,59191536;47,84021777;12
2007;3;82,02751974;44,76732427;12
2007;3;82,15398758;51,77731697;8
2007;3;85,38934942;55,36994386;10
2007;3;87,56273875;52,07791573;10
2007;3;88,57069927;46,2956292;13
2007;3;89,02948977;49,4614654;10
2007;3;89,30671116;45,83246531;12
2007;3;92,20458835;51,93321352;11
2007;3;97,16634653;55,42728519;11
2007;3;98,11468148;56,15119111;12
2007;3;110,2039695;59,27070228;12
2007;3;190,8576887;107,3761638;19
2008;1;36,00745018;14,61746594;9
2008;1;36,4700856;20,80264547;9
2008;1;37,54963824;20,13529437;9
2008;1;38,02206719;23,47202711;7
2008;1;38,07036221;23,3394449;6
2008;1;38,09786007;19,5993125;7
2008;1;38,14249875;16,18903708;7
2008;1;38,90591148;17,73989759;8
2008;1;39,21263462;21,61090812;7
2008;1;39,67351188;20,00682066;7
2008;1;40,32136705;21,55272281;10
2008;1;40,60337379;21,724201;10
2008;1;40,65321188;19,57421784;7
2008;1;41,16747895;22,36071395;11
2008;1;41,44637241;19,40429896;7
2008;1;41,98620662;20,56640911;7
2008;1;42,11826911;19,27942063;10
2008;1;42,12160341;20,91898951;8
2008;1;42,19230269;21,38056172;7
2008;1;42,21343941;23,03422316;1
2008;1;44,1632832;21,20119023;10
2008;1;44,48394619;20,46704369;9
2008;1;45,91887066;23,69171551;8
2008;1;46,57236094;20,44618447;10
2008;1;47,02199966;18,04931517;12
2008;1;49,3279118;20,99225003;12
2008;1;50,39086246;41,64289777;0
2008;1;50,56965731;24,88419603;10
2008;1;51,48641146;20,37131655;14
2008;1;55,13938608;24,42262929;12
2008;2;52,24904002;34,17205506;9
2008;2;52,56958275;30,70106253;9
2008;2;52,97316718;31,38626139;9
2008;2;53,2315087;31,59694932;9
2008;2;54,4682256;33,75045605;9
2008;2;55,73622332;28,83603082;9
2008;2;56,25405593;33,4163286;7
2008;2;56,29198315;33,14370561;9
2008;2;56,82821641;30,97562521;7
2008;2;57,3159569;29,05704995;10
2008;2;58,93186567;36,28410192;10
2008;2;60,03274052;31,76804436;12
2008;2;60,14094518;32,07373347;8
